gender,match,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
1,0,0,26,20,10,20,30,10,10,7,8,7,8,7,8,24,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10
1,0,1,26,15,15,15,40,10,5,9,9,8,10,8,8,24,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10
0,0,1,25,25,20,25,20,10,0,3,10,10,6,4,7,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,1,30,30,20,10,30,0,10,5,5,5,5,5,,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,1,23,20,25,20,15,10,10,3,10,9,5,9,2,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,24,25,35,30,10,0,0,4,5,6,4,6,2,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,24,25,15,25,25,15,15,6,7,8,6,7,7,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,28,25,15,25,15,0,20,7,8,8,7,9,6,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,26,20,35,20,10,10,5,6,7,10,8,9,8,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,30,20,20,25,25,5,5,9,5,6,5,5,7,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,22,30,15,25,25,5,0,3,8,5,5,8,3,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,1,25,20,20,20,20,5,15,6,7,8,4,6,4,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,27,35,10,20,15,10,10,5,8,8,,,,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,23,25,10,35,15,0,15,2,8,8,3,2,2,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,21,15,20,15,30,5,15,6,6,8,6,7,6,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,28,40,15,20,10,5,10,6,8,8,7,7,6,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,28,40,20,20,20,0,0,5,7,7,7,7,5,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,23,20,25,25,10,10,10,5,8,10,7,9,5,21,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2
0,0,0,25,25,20,25,20,10,0,4,10,8,8,6,4,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,30,30,20,10,30,0,10,5,5,5,5,5,,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,23,20,25,20,15,10,10,3,6,8,5,5,1,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,24,25,35,30,10,0,0,4,5,5,3,5,1,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,1,0,24,25,15,25,25,15,15,6,7,6,6,8,5,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,1,0,28,25,15,25,15,0,20,7,7,7,5,6,5,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,26,20,35,20,10,10,5,5,8,5,5,6,5,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,30,20,20,25,25,5,5,,5,6,5,6,3,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,22,30,15,25,25,5,0,4,6,6,5,,3,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,25,20,20,20,20,5,15,7,8,7,7,7,,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,1,27,35,10,20,15,10,10,6,8,7,6,,,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,23,25,10,35,15,0,15,2,2,3,2,2,1,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,21,15,20,15,30,5,15,4,6,7,6,5,5,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,28,40,15,20,10,5,10,6,8,8,7,8,6,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,0,28,40,20,20,20,0,0,4,7,7,6,6,5,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,1,23,20,25,25,10,10,10,5,8,9,7,10,8,27,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
0,0,1,25,25,20,25,20,10,0,5,4,3,7,4,3,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,1,30,30,20,10,30,0,10,8,8,8,8,8,,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,1,23,20,25,20,15,10,10,6,10,9,8,9,,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,1,0,24,25,35,30,10,0,0,4,6,5,4,3,2,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,1,0,24,25,15,25,25,15,15,8,8,8,10,7,8,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,1,0,28,25,15,25,15,0,20,7,8,7,6,6,6,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,26,20,35,20,10,10,5,6,8,9,8,8,9,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,30,20,20,25,25,5,5,5,6,6,4,7,4,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,22,30,15,25,25,5,0,4,6,6,4,3,3,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,1,25,20,20,20,20,5,15,7,8,8,6,7,3,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,27,35,10,20,15,10,10,5,,7,6,,,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,23,25,10,35,15,0,15,4,6,4,1,1,1,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,21,15,20,15,30,5,15,7,7,6,6,6,5,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,28,40,15,20,10,5,10,7,8,8,7,8,6,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,28,40,20,20,20,0,0,6,7,7,7,9,7,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,23,20,25,25,10,10,10,6,9,10,8,10,7,21,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
0,0,0,25,25,20,25,20,10,0,5,10,9,9,8,5,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,0,30,30,20,10,30,0,10,5,5,5,5,5,,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,0,23,20,25,20,15,10,10,7,6,7,9,8,2,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,24,25,35,30,10,0,0,5,5,6,4,7,2,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,24,25,15,25,25,15,15,5,7,8,7,8,8,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,28,25,15,25,15,0,20,6,6,6,6,5,5,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,26,20,35,20,10,10,5,7,8,8,8,7,9,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,30,20,20,25,25,5,5,6,6,6,5,6,4,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,22,30,15,25,25,5,0,6,8,8,5,,3,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,0,25,20,20,20,20,5,15,7,7,6,5,6,7,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,0,27,35,10,20,15,10,10,7,,,9,,,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,23,25,10,35,15,0,15,7,5,7,6,6,6,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,21,15,20,15,30,5,15,7,7,9,5,6,2,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,28,40,15,20,10,5,10,8,8,8,8,7,7,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,1,28,40,20,20,20,0,0,8,7,8,7,7,8,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,0,23,20,25,25,10,10,10,8,9,9,8,8,6,27,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
0,0,0,25,25,20,25,20,10,0,8,10,9,9,8,4,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,0,30,30,20,10,30,0,10,5,5,5,5,5,,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,0,23,20,25,20,15,10,10,8,9,7,7,5,,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,24,25,35,30,10,0,0,8,5,6,6,5,1,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,24,25,15,25,25,15,15,7,6,6,7,5,4,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,28,25,15,25,15,0,20,7,6,6,7,6,6,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,26,20,35,20,10,10,5,10,8,7,8,7,8,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,30,20,20,25,25,5,5,6,7,5,5,5,2,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,22,30,15,25,25,5,0,9,8,7,8,,5,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,0,25,20,20,20,20,5,15,9,8,7,8,6,5,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,0,27,35,10,20,15,10,10,7,,,,,,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,23,25,10,35,15,0,15,6,4,7,6,2,2,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,21,15,20,15,30,5,15,8,7,7,7,6,6,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,28,40,15,20,10,5,10,9,8,8,8,8,7,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,1,28,40,20,20,20,0,0,8,9,9,9,7,5,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,0,23,20,25,25,10,10,10,8,9,8,10,9,8,25,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
0,0,0,25,25,20,25,20,10,0,8,9,9,8,7,4,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,0,30,30,20,10,30,0,10,5,5,5,5,5,,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,0,23,20,25,20,15,10,10,7,8,8,9,8,,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,24,25,35,30,10,0,0,6,5,7,5,5,2,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,24,25,15,25,25,15,15,8,7,7,8,7,7,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,28,25,15,25,15,0,20,7,6,8,7,6,7,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,26,20,35,20,10,10,5,10,9,9,10,7,8,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,30,20,20,25,25,5,5,5,6,6,6,6,6,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,22,30,15,25,25,5,0,9,8,7,9,,8,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,0,25,20,20,20,20,5,15,9,8,7,7,7,8,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,0,27,35,10,20,15,10,10,8,,,,,,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,23,25,10,35,15,0,15,7,3,5,5,3,2,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,21,15,20,15,30,5,15,8,7,7,7,6,6,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,28,40,15,20,10,5,10,9,9,9,9,8,8,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,1,28,40,20,20,20,0,0,8,8,7,8,7,6,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,0,23,20,25,25,10,10,10,8,9,8,9,9,8,23,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
0,0,0,25,25,20,25,20,10,0,9,8,6,8,7,5,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,30,30,20,10,30,0,10,8,8,8,8,8,,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,23,20,25,20,15,10,10,8,9,8,9,8,,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,24,25,35,30,10,0,0,7,6,5,7,3,5,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,24,25,15,25,25,15,15,9,7,7,7,6,5,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,28,25,15,25,15,0,20,8,8,7,8,6,7,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,1,0,26,20,35,20,10,10,5,9,8,8,8,7,9,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,30,20,20,25,25,5,5,7,5,6,6,4,5,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,22,30,15,25,25,5,0,8,8,5,6,,7,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,25,20,20,20,20,5,15,8,8,7,7,7,0,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,1,0,27,35,10,20,15,10,10,8,,,7,,6,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,23,25,10,35,15,0,15,8,4,4,7,5,3,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,21,15,20,15,30,5,15,8,7,7,6,6,7,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,28,40,15,20,10,5,10,8,8,8,8,8,7,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,28,40,20,20,20,0,0,9,9,8,9,8,7,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,23,20,25,25,10,10,10,9,8,9,10,9,8,22,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
0,0,0,25,25,20,25,20,10,0,8,8,7,8,7,3,26,,,,,,,,,,,,,,,,,
0,0,0,30,30,20,10,30,0,10,8,8,8,8,8,8,26,,,,,,,,,,,,,,,,,
0,0,0,23,20,25,20,15,10,10,7,10,9,8,9,,26,,,,,,,,,,,,,,,,,
0,0,1,24,25,35,30,10,0,0,5,6,6,4,7,6,26,,,,,,,,,,,,,,,,,
0,0,1,24,25,15,25,25,15,15,5,5,5,5,6,5,26,,,,,,,,,,,,,,,,,
0,0,1,28,25,15,25,15,0,20,7,7,7,6,6,6,26,,,,,,,,,,,,,,,,,
0,1,1,26,20,35,20,10,10,5,7,7,7,7,7,9,26,,,,,,,,,,,,,,,,,
0,0,1,30,20,20,25,25,5,5,5,6,7,5,7,5,26,,,,,,,,,,,,,,,,,
0,0,1,22,30,15,25,25,5,0,7,8,5,6,3,3,26,,,,,,,,,,,,,,,,,
0,0,0,25,20,20,20,20,5,15,7,8,8,7,6,,26,,,,,,,,,,,,,,,,,
0,0,0,27,35,10,20,15,10,10,6,8,8,7,8,5,26,,,,,,,,,,,,,,,,,
0,0,1,23,25,10,35,15,0,15,6,7,7,3,2,1,26,,,,,,,,,,,,,,,,,
0,0,1,21,15,20,15,30,5,15,5,6,7,5,6,5,26,,,,,,,,,,,,,,,,,
0,0,1,28,40,15,20,10,5,10,7,8,8,7,8,7,26,,,,,,,,,,,,,,,,,
0,0,1,28,40,20,20,20,0,0,7,8,7,7,7,7,26,,,,,,,,,,,,,,,,,
0,0,0,23,20,25,25,10,10,10,9,9,10,9,9,9,26,,,,,,,,,,,,,,,,,
0,0,0,25,25,20,25,20,10,0,5,6,3,4,3,3,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,0,30,30,20,10,30,0,10,8,8,8,8,8,,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,0,23,20,25,20,15,10,10,3,8,7,5,8,,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,24,25,35,30,10,0,0,4,4,5,4,6,5,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,1,1,24,25,15,25,25,15,15,7,6,7,6,7,5,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,1,1,28,25,15,25,15,0,20,8,8,6,7,6,6,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,26,20,35,20,10,10,5,6,7,6,8,7,7,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,30,20,20,25,25,5,5,5,6,5,6,7,2,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,22,30,15,25,25,5,0,6,8,9,5,9,3,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,0,25,20,20,20,20,5,15,7,8,8,7,6,5,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,0,27,35,10,20,15,10,10,6,,,,,,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,23,25,10,35,15,0,15,5,8,5,3,3,3,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,21,15,20,15,30,5,15,5,7,6,7,5,5,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,28,40,15,20,10,5,10,6,8,8,7,7,6,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,1,28,40,20,20,20,0,0,5,8,7,7,7,5,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,0,23,20,25,25,10,10,10,6,8,8,8,9,6,22,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
0,0,0,25,25,20,25,20,10,0,6,6,8,7,8,4,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,0,30,30,20,10,30,0,10,10,10,10,10,10,,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,0,23,20,25,20,15,10,10,4,7,7,6,6,,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,24,25,35,30,10,0,0,3,4,7,3,7,1,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,24,25,15,25,25,15,15,7,7,7,7,6,7,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,28,25,15,25,15,0,20,6,6,6,6,6,5,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,26,20,35,20,10,10,5,6,8,8,9,8,6,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,30,20,20,25,25,5,5,9,5,6,3,6,3,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,22,30,15,25,25,5,0,5,6,5,4,,3,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,1,0,25,20,20,20,20,5,15,7,7,7,7,7,,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,0,27,35,10,20,15,10,10,6,,,,,,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,23,25,10,35,15,0,15,3,5,6,2,6,4,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,21,15,20,15,30,5,15,6,7,7,6,6,4,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,28,40,15,20,10,5,10,6,8,8,7,8,6,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,1,28,40,20,20,20,0,0,6,8,8,7,8,6,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,1,0,23,20,25,25,10,10,10,7,9,10,10,10,10,23,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
0,0,0,25,25,20,25,20,10,0,7,5,4,4,8,3,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,0,30,30,20,10,30,0,10,8,8,8,8,8,,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,0,23,20,25,20,15,10,10,8,7,8,2,9,,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,24,25,35,30,10,0,0,6,6,6,6,5,3,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,24,25,15,25,25,15,15,9,7,7,6,7,7,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,28,25,15,25,15,0,20,9,8,8,7,8,6,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,26,20,35,20,10,10,5,9,6,7,6,7,8,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,30,20,20,25,25,5,5,7,6,6,5,7,5,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,1,1,22,30,15,25,25,5,0,7,7,7,8,,,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,1,0,25,20,20,20,20,5,15,9,7,8,8,9,,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,1,0,27,35,10,20,15,10,10,8,8,8,8,8,,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,23,25,10,35,15,0,15,7,7,7,4,5,5,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,21,15,20,15,30,5,15,8,8,8,6,7,5,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,28,40,15,20,10,5,10,8,8,9,8,9,7,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,28,40,20,20,20,0,0,8,8,8,8,7,7,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,1,0,23,20,25,25,10,10,10,8,10,10,10,10,8,24,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
0,0,1,25,25,20,25,20,10,0,8,10,10,7,8,4,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,1,30,30,20,10,30,0,10,10,10,10,10,10,,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,1,23,20,25,20,15,10,10,5,9,10,8,10,4,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,24,25,35,30,10,0,0,5,6,7,4,4,3,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,24,25,15,25,25,15,15,7,6,6,7,7,8,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,28,25,15,25,15,0,20,9,8,8,8,8,7,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,26,20,35,20,10,10,5,8,9,8,7,10,7,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,30,20,20,25,25,5,5,5,7,7,6,5,5,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,22,30,15,25,25,5,0,5,6,8,5,8,3,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,1,25,20,20,20,20,5,15,7,7,8,7,7,6,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,27,35,10,20,15,10,10,,,,,,,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,23,25,10,35,15,0,15,8,7,7,9,5,4,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,21,15,20,15,30,5,15,6,7,7,7,6,5,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,28,40,15,20,10,5,10,8,9,9,8,9,7,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,28,40,20,20,20,0,0,7,8,8,7,8,6,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,23,20,25,25,10,10,10,6,8,10,8,7,7,27,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
0,0,0,25,25,20,25,20,10,0,6,10,10,8,5,3,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,0,30,30,20,10,30,0,10,10,10,10,10,10,,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,0,23,20,25,20,15,10,10,6,10,10,8,10,6,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,24,25,35,30,10,0,0,4,4,7,3,6,4,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,24,25,15,25,25,15,15,6,7,7,6,6,8,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,28,25,15,25,15,0,20,6,5,7,5,7,5,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,26,20,35,20,10,10,5,6,8,7,8,8,8,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,30,20,20,25,25,5,5,5,6,7,6,6,3,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,22,30,15,25,25,5,0,5,8,8,5,,3,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,0,25,20,20,20,20,5,15,7,7,8,8,8,7,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,0,27,35,10,20,15,10,10,6,8,8,8,8,5,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,23,25,10,35,15,0,15,6,9,8,6,5,4,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,21,15,20,15,30,5,15,5,7,6,6,6,6,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
0,0,1,28,40,15,20,10,5,10,7,9,9,7,9,7,30,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
